date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:19:54	24923/24923	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Sep%202017%2015:11:14%20GMT	https://chineselangsoc.files.wordpress.com/2017/08/sunny1.jpg	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.files.wordpress.com/2017/08/sunny1.jpg	(from https://chineselangsoc.wordpress.com/about/sunny/)
20:19:55	21981/21981	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Sep%202017%2015:11:14%20GMT	https://chineselangsoc.files.wordpress.com/2017/08/isaac1.jpg	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.files.wordpress.com/2017/08/isaac1.jpg	(from https://chineselangsoc.wordpress.com/about/isaac/)
20:19:56	865/865	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22840fc3fd78c9e127815dc92245914872%22	https://chineselangsoc.wordpress.com/about/danny/feed/	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.wordpress.com/about/danny/feed/index.html	(from https://chineselangsoc.wordpress.com/about/danny/)
20:19:57	27064/27064	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Sep%202017%2015:11:12%20GMT	https://chineselangsoc.files.wordpress.com/2017/08/angel1.jpg	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.files.wordpress.com/2017/08/angel1.jpg	(from https://chineselangsoc.wordpress.com/about/angel/)
20:19:59	26610/26610	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Sep%202017%2015:11:14%20GMT	https://chineselangsoc.files.wordpress.com/2017/08/nick1.jpg	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.files.wordpress.com/2017/08/nick1.jpg	(from https://chineselangsoc.wordpress.com/about/nick/)
20:20:29	867/867	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22840fc3fd78c9e127815dc92245914872%22	https://chineselangsoc.wordpress.com/about/sunny/feed/	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.wordpress.com/about/sunny/feed/index.html	(from https://chineselangsoc.wordpress.com/about/sunny/)
20:20:29	867/867	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%224db4334f91df65bd702b6f7642efba9a%22	https://chineselangsoc.wordpress.com/about/isaac/feed/	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.wordpress.com/about/isaac/feed/index.html	(from https://chineselangsoc.wordpress.com/about/isaac/)
20:20:29	864/864	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22d38835dec93d5ace993c13b4e65fcc59%22	https://chineselangsoc.wordpress.com/about/angel/feed/	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.wordpress.com/about/angel/feed/index.html	(from https://chineselangsoc.wordpress.com/about/angel/)
20:20:29	21746/21746	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Sep%202017%2015:11:13%20GMT	https://chineselangsoc.files.wordpress.com/2017/08/casey1.jpg	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.files.wordpress.com/2017/08/casey1.jpg	(from https://chineselangsoc.wordpress.com/about/casey/)
20:20:30	864/864	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%224f5ceb77f1d9497b6d4c331c63b875ad%22	https://chineselangsoc.wordpress.com/about/nick/feed/	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.wordpress.com/about/nick/feed/index.html	(from https://chineselangsoc.wordpress.com/about/nick/)
20:20:30	23885/23885	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Sep%202017%2015:11:13%20GMT	https://chineselangsoc.files.wordpress.com/2017/08/ashley1.jpg	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.files.wordpress.com/2017/08/ashley1.jpg	(from https://chineselangsoc.wordpress.com/about/ashley/)
20:20:33	31303/31303	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Sep%202017%2015:11:14%20GMT	https://chineselangsoc.files.wordpress.com/2017/08/sahil1.jpg	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.files.wordpress.com/2017/08/sahil1.jpg	(from https://chineselangsoc.wordpress.com/about/sahil/)
20:20:34	866/866	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22fbb163a86b3467797e89ed2557c27af3%22	https://chineselangsoc.wordpress.com/about/casey/feed/	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.wordpress.com/about/casey/feed/index.html	(from https://chineselangsoc.wordpress.com/about/casey/)
20:20:34	23103/23103	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Sep%202017%2015:11:12%20GMT	https://chineselangsoc.files.wordpress.com/2017/08/andy1.jpg	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.files.wordpress.com/2017/08/andy1.jpg	(from https://chineselangsoc.wordpress.com/about/andy/)
20:20:36	24308/24308	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Sep%202017%2015:11:13%20GMT	https://chineselangsoc.files.wordpress.com/2017/08/freda1.jpg	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.files.wordpress.com/2017/08/freda1.jpg	(from https://chineselangsoc.wordpress.com/about/freda/)
20:20:37	868/868	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22fbb163a86b3467797e89ed2557c27af3%22	https://chineselangsoc.wordpress.com/about/ashley/feed/	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.wordpress.com/about/ashley/feed/index.html	(from https://chineselangsoc.wordpress.com/about/ashley/)
20:20:37	867/867	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%220a77c43ec1f32f813a72d974aff66b66%22	https://chineselangsoc.wordpress.com/about/sahil/feed/	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.wordpress.com/about/sahil/feed/index.html	(from https://chineselangsoc.wordpress.com/about/sahil/)
20:20:37	866/866	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22b04aff1d60f39edf7e5b1a20836053b5%22	https://chineselangsoc.wordpress.com/about/andy/feed/	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.wordpress.com/about/andy/feed/index.html	(from https://chineselangsoc.wordpress.com/about/andy/)
20:20:37	866/866	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22e69370ba20882028a09b43ea2a110c0a%22	https://chineselangsoc.wordpress.com/about/freda/feed/	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.wordpress.com/about/freda/feed/index.html	(from https://chineselangsoc.wordpress.com/about/freda/)
20:20:37	861/861	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22e9624189e02baca60f7c99833d373950%22	https://chineselangsoc.wordpress.com/gallery/gal1/feed/	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.wordpress.com/gallery/gal1/feed/index.html	(from https://chineselangsoc.wordpress.com/gallery/gal1/)
20:20:38	1769238/1769238	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Sep%202017%2019:58:10%20GMT	https://chineselangsoc.files.wordpress.com/2017/09/gal1.jpg	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.files.wordpress.com/2017/09/gal1.jpg	(from https://chineselangsoc.wordpress.com/gallery/gal1/)
20:20:38	48750/48750	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Sep%202017%2019:58:10%20GMT	https://chineselangsoc.files.wordpress.com/2017/09/gal1.jpg?w=300	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.files.wordpress.com/2017/09/gal1c6eb.jpg	(from https://chineselangsoc.wordpress.com/gallery/gal1/)
20:20:38	861/861	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22cd8a5a3958a6691958b428b7adce0abe%22	https://chineselangsoc.wordpress.com/gallery/gal2/feed/	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.wordpress.com/gallery/gal2/feed/index.html	(from https://chineselangsoc.wordpress.com/gallery/gal2/)
20:20:38	1958622/1958622	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Sep%202017%2019:58:12%20GMT	https://chineselangsoc.files.wordpress.com/2017/09/gal2.jpg	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.files.wordpress.com/2017/09/gal2.jpg	(from https://chineselangsoc.wordpress.com/gallery/gal2/)
20:20:38	45465/45465	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Sep%202017%2019:58:12%20GMT	https://chineselangsoc.files.wordpress.com/2017/09/gal2.jpg?w=225	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.files.wordpress.com/2017/09/gal2bbbd.jpg	(from https://chineselangsoc.wordpress.com/gallery/gal2/)
20:20:39	861/861	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22cd8a5a3958a6691958b428b7adce0abe%22	https://chineselangsoc.wordpress.com/gallery/gal3/feed/	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.wordpress.com/gallery/gal3/feed/index.html	(from https://chineselangsoc.wordpress.com/gallery/gal3/)
20:20:39	2652174/2652174	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Sep%202017%2019:58:13%20GMT	https://chineselangsoc.files.wordpress.com/2017/09/gal3.jpg	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.files.wordpress.com/2017/09/gal3.jpg	(from https://chineselangsoc.wordpress.com/gallery/gal3/)
20:20:39	49665/49665	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Sep%202017%2019:58:13%20GMT	https://chineselangsoc.files.wordpress.com/2017/09/gal3.jpg?w=225	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.files.wordpress.com/2017/09/gal3bbbd.jpg	(from https://chineselangsoc.wordpress.com/gallery/gal3/)
20:20:39	861/861	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2285c498838595f120a5f90823fae5a29a%22	https://chineselangsoc.wordpress.com/gallery/gal4/feed/	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.wordpress.com/gallery/gal4/feed/index.html	(from https://chineselangsoc.wordpress.com/gallery/gal4/)
20:20:40	60860/60860	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Sep%202017%2019:58:14%20GMT	https://chineselangsoc.files.wordpress.com/2017/09/gal4.jpg?w=300	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.files.wordpress.com/2017/09/gal4c6eb.jpg	(from https://chineselangsoc.wordpress.com/gallery/gal4/)
20:20:40	4026231/4026231	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Sep%202017%2019:58:14%20GMT	https://chineselangsoc.files.wordpress.com/2017/09/gal4.jpg	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.files.wordpress.com/2017/09/gal4.jpg	(from https://chineselangsoc.wordpress.com/gallery/gal4/)
20:20:40	861/861	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2285c498838595f120a5f90823fae5a29a%22	https://chineselangsoc.wordpress.com/gallery/gal5/feed/	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.wordpress.com/gallery/gal5/feed/index.html	(from https://chineselangsoc.wordpress.com/gallery/gal5/)
20:20:40	2350410/2350410	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Sep%202017%2019:58:15%20GMT	https://chineselangsoc.files.wordpress.com/2017/09/gal5.jpg	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.files.wordpress.com/2017/09/gal5.jpg	(from https://chineselangsoc.wordpress.com/gallery/gal5/)
20:20:40	58692/58692	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Sep%202017%2019:58:15%20GMT	https://chineselangsoc.files.wordpress.com/2017/09/gal5.jpg?w=225	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.files.wordpress.com/2017/09/gal5bbbd.jpg	(from https://chineselangsoc.wordpress.com/gallery/gal5/)
20:20:41	861/861	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22ccdae70cb134e6715fb28118a14e05d9%22	https://chineselangsoc.wordpress.com/gallery/gal6/feed/	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.wordpress.com/gallery/gal6/feed/index.html	(from https://chineselangsoc.wordpress.com/gallery/gal6/)
20:20:41	2701703/2701703	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Sep%202017%2019:58:16%20GMT	https://chineselangsoc.files.wordpress.com/2017/09/gal6.jpg	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.files.wordpress.com/2017/09/gal6.jpg	(from https://chineselangsoc.wordpress.com/gallery/gal6/)
20:20:41	49122/49122	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Sep%202017%2019:58:16%20GMT	https://chineselangsoc.files.wordpress.com/2017/09/gal6.jpg?w=300	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.files.wordpress.com/2017/09/gal6c6eb.jpg	(from https://chineselangsoc.wordpress.com/gallery/gal6/)
20:20:41	861/861	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22ece827073cd5550bb8ea69ba345bc897%22	https://chineselangsoc.wordpress.com/gallery/gal7/feed/	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.wordpress.com/gallery/gal7/feed/index.html	(from https://chineselangsoc.wordpress.com/gallery/gal7/)
20:20:42	1751267/1751267	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Sep%202017%2019:58:17%20GMT	https://chineselangsoc.files.wordpress.com/2017/09/gal7.jpg	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.files.wordpress.com/2017/09/gal7.jpg	(from https://chineselangsoc.wordpress.com/gallery/gal7/)
20:20:42	53001/53001	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Sep%202017%2019:58:17%20GMT	https://chineselangsoc.files.wordpress.com/2017/09/gal7.jpg?w=300	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.files.wordpress.com/2017/09/gal7c6eb.jpg	(from https://chineselangsoc.wordpress.com/gallery/gal7/)
20:20:42	861/861	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22ece827073cd5550bb8ea69ba345bc897%22	https://chineselangsoc.wordpress.com/gallery/gal8/feed/	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.wordpress.com/gallery/gal8/feed/index.html	(from https://chineselangsoc.wordpress.com/gallery/gal8/)
20:20:42	2041384/2041384	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Sep%202017%2019:58:18%20GMT	https://chineselangsoc.files.wordpress.com/2017/09/gal8.jpg	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.files.wordpress.com/2017/09/gal8.jpg	(from https://chineselangsoc.wordpress.com/gallery/gal8/)
20:20:42	57046/57046	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Sep%202017%2019:58:18%20GMT	https://chineselangsoc.files.wordpress.com/2017/09/gal8.jpg?w=300	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.files.wordpress.com/2017/09/gal8c6eb.jpg	(from https://chineselangsoc.wordpress.com/gallery/gal8/)
20:20:43	861/861	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22bf02d2506b0e0fab63f0c19280a2c177%22	https://chineselangsoc.wordpress.com/gallery/gal9/feed/	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.wordpress.com/gallery/gal9/feed/index.html	(from https://chineselangsoc.wordpress.com/gallery/gal9/)
20:20:43	1983343/1983343	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Sep%202017%2019:58:18%20GMT	https://chineselangsoc.files.wordpress.com/2017/09/gal9.jpg	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.files.wordpress.com/2017/09/gal9.jpg	(from https://chineselangsoc.wordpress.com/gallery/gal9/)
20:20:43	48742/48742	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Sep%202017%2019:58:18%20GMT	https://chineselangsoc.files.wordpress.com/2017/09/gal9.jpg?w=300	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.files.wordpress.com/2017/09/gal9c6eb.jpg	(from https://chineselangsoc.wordpress.com/gallery/gal9/)
20:20:43	1603173/1603173	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Sep%202017%2019:58:19%20GMT	https://chineselangsoc.files.wordpress.com/2017/09/gal10.jpg	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.files.wordpress.com/2017/09/gal10.jpg	(from https://chineselangsoc.wordpress.com/gallery/gal10/)
20:20:44	863/863	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22dacc276366c9ccd76fc3fe2be834c786%22	https://chineselangsoc.wordpress.com/gallery/gal10/feed/	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.wordpress.com/gallery/gal10/feed/index.html	(from https://chineselangsoc.wordpress.com/gallery/gal10/)
20:20:44	38942/38942	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Sep%202017%2019:58:19%20GMT	https://chineselangsoc.files.wordpress.com/2017/09/gal10.jpg?w=300	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.files.wordpress.com/2017/09/gal10c6eb.jpg	(from https://chineselangsoc.wordpress.com/gallery/gal10/)
20:20:44	50/50	---M--	200	added ('OK')	image/gif	date:Mon,%2025%20Sep%202017%2000:20:45%20GMT	https://pixel.wp.com/g.gif?v=wpcom2&x_grav-hover=	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/pixel.wp.com/g9818.gif	(from http://0.gravatar.com/js/gprofiles.js?ver=201739y)
20:20:44	68939/68939	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2025%20Sep%202017%2000:20:45%20GMT	https://chineselangsoc.wordpress.com/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.wordpress.com/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from http://0.gravatar.com/js/gprofiles.js?ver=201739y)
20:20:44	4529/4529	---M--	200	added ('OK')	image/png	etag:%2258674601-11b1%22	https://s1.wp.com/wp-content/mu-plugins/carousel/images/arrows.png	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/s1.wp.com/wp-content/mu-plugins/carousel/images/arrows.png	(from https://s1.wp.com/wp-content/mu-plugins/carousel/jetpack-carousel.css?m=1481571546h)
20:20:45	10063/10063	---M--	200	added ('OK')	image/png	etag:%2258674601-274f%22	https://s1.wp.com/wp-content/mu-plugins/carousel/images/arrows-2x.png	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/s1.wp.com/wp-content/mu-plugins/carousel/images/arrows-2x.png	(from https://s1.wp.com/wp-content/mu-plugins/carousel/jetpack-carousel.css?m=1481571546h)
20:20:45	1318/1318	---M--	200	added ('OK')	image/png	etag:%225867430d-526%22	https://s1.wp.com/wp-content/mu-plugins/carousel/images/carousel-sprite.png?5	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/s1.wp.com/wp-content/mu-plugins/carousel/images/carousel-spritee4da.png	(from https://s1.wp.com/wp-content/mu-plugins/carousel/jetpack-carousel.css?m=1481571546h)
20:20:45	2076/2076	---M--	200	added ('OK')	image/png	etag:%2258674601-81c%22	https://s1.wp.com/wp-content/mu-plugins/carousel/images/carousel-sprite-2x.png?5	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/s1.wp.com/wp-content/mu-plugins/carousel/images/carousel-sprite-2xe4da.png	(from https://s1.wp.com/wp-content/mu-plugins/carousel/jetpack-carousel.css?m=1481571546h)
20:20:45	2021/2021	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2259510a16-7e5%22	https://chineselangsoc.wordpress.com/g.gif	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.wordpress.com/g.gif	(from http://stats.wp.com/w.js?56)
20:20:46	2021/2021	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2259510a16-7e5%22	https://chineselangsoc.wordpress.com/c.gif	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/chineselangsoc.wordpress.com/c.gif	(from http://stats.wp.com/w.js?56)
20:20:46	43/43	---M--	200	added ('OK')	image/gif	date:Mon,%2025%20Sep%202017%2000:20:47%20GMT	http://pixel.wp.com/t.gif	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/pixel.wp.com/t.gif	(from http://stats.wp.com/w.js?56)
20:20:46	666/666	---M--	200	added ('OK')	image/png	etag:%2258674303-29a%22	https://s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-wordpress.png	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-wordpress.png	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
20:20:46	523/523	---M--	200	added ('OK')	image/png	etag:%2258674303-20b%22	https://s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-twitter.png	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-twitter.png	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
20:20:47	581/581	---M--	200	added ('OK')	image/png	etag:%2258674604-245%22	https://s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-facebook.png	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-facebook.png	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
20:20:47	602/602	---M--	200	added ('OK')	image/png	etag:%2257391252-25a%22	https://s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/googleplus1.png	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/googleplus1.png	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
20:20:47	592/592	---M--	200	added ('OK')	image/png	etag:%2257391277-250%22	https://s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-wordpress-2x.png	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-wordpress-2x.png	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
20:20:47	1414/1414	---M--	200	added ('OK')	image/png	etag:%2257391252-586%22	https://s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-twitter-2x.png	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-twitter-2x.png	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
20:20:48	1027/1027	---M--	200	added ('OK')	image/png	etag:%2258674303-403%22	https://s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-facebook-2x.png	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/icon-facebook-2x.png	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
20:20:48	1134/1134	---M--	200	added ('OK')	image/png	etag:%2257391277-46e%22	https://s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/googleplus1@2x.png	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/s1.wp.com/wp-content/mu-plugins/post-flair/sharing/images/googleplus1@2x.png	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
20:20:48	1984/1984	---M--	200	added ('OK')	image/png	etag:%2257391252-7c0%22	https://s1.wp.com/wp-content/mu-plugins/highlander-comments/images/postto-buttons.png	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/s1.wp.com/wp-content/mu-plugins/highlander-comments/images/postto-buttons.png	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
20:20:48	1232/1232	---M--	200	added ('OK')	image/gif	etag:%2257391252-4d0%22	https://s1.wp.com/wp-content/mu-plugins/highlander-comments/images/button-back.gif	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/s1.wp.com/wp-content/mu-plugins/highlander-comments/images/button-back.gif	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
20:20:48	1232/1232	---M--	200	added ('OK')	image/gif	etag:%2257391252-4d0%22	https://s1.wp.com/wp-content/mu-plugins/highlander-comments/images/button-back-over.gif	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/s1.wp.com/wp-content/mu-plugins/highlander-comments/images/button-back-over.gif	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
20:20:49	10819/10819	---M--	200	added ('OK')	image/gif	etag:%2257391275-2a43%22	https://s1.wp.com/wp-content/mu-plugins/highlander-comments/images/loader.gif	C:/Users/Sahil/Desktop/New%20folder%20(2)/sddf/s1.wp.com/wp-content/mu-plugins/highlander-comments/images/loader.gif	(from https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1377793621h)
20:20:49	627/627	---MC-	200	added ('OK')	text/plain	date:Mon,%2025%20Sep%202017%2000:20:50%20GMT	https://s2.wp.com/robots.txt		(from https://chineselangsoc.wordpress.com/about/danny/)
